name,version,directory,repository,summary,from package.json,from license,from readme
babel-plugin-minify-mangle-names,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-minify-mangle-names,https://github.com/babel/minify/tree/master/packages/babel-plugin-minify-mangle-names,MIT,MIT,,
babel-plugin-minify-numeric-literals,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-minify-numeric-literals,https://github.com/babel/minify/tree/master/packages/babel-plugin-minify-numeric-literals,MIT,MIT,,
babel-plugin-minify-replace,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-minify-replace,https://github.com/babel/minify/tree/master/packages/babel-plugin-minify-replace,MIT,MIT,,
babel-plugin-minify-simplify,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-minify-simplify,https://github.com/babel/minify/tree/master/packages/babel-plugin-minify-simplify,MIT,MIT,,
babel-plugin-minify-type-constructors,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-minify-type-constructors,https://github.com/babel/minify/tree/master/packages/babel-plugin-minify-type-constructors,MIT,MIT,,
babel-plugin-react-docgen,1.9.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/@storybook/react/node_modules/babel-plugin-react-docgen,(none),MIT,MIT,MIT,
babel-plugin-react-docgen,2.0.0-rc.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-react-docgen,https://github.com/storybooks/babel-plugin-react-docgen,MIT,MIT,MIT,
babel-plugin-syntax-async-functions,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-async-functions,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-functions,MIT,MIT,,
babel-plugin-syntax-async-generators,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-async-generators,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-async-generators,MIT,MIT,,
babel-plugin-syntax-class-constructor-call,6.18.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-class-constructor-call,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-class-constructor-call,MIT,MIT,,
babel-plugin-syntax-class-properties,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-class-properties,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-class-properties,MIT,MIT,,
babel-plugin-syntax-decorators,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-decorators,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-decorators,MIT,MIT,,
babel-plugin-syntax-do-expressions,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-do-expressions,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-do-expressions,MIT,MIT,,
babel-plugin-syntax-dynamic-import,6.18.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-dynamic-import,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import,MIT,MIT,,
babel-plugin-syntax-exponentiation-operator,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-exponentiation-operator,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-exponentation-operator,MIT,MIT,,
babel-plugin-syntax-export-extensions,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-export-extensions,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-extensions,MIT,MIT,,
babel-plugin-syntax-flow,6.18.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-flow,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-flow,MIT,MIT,,
babel-plugin-syntax-function-bind,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-function-bind,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-function-bind,MIT,MIT,,
babel-plugin-syntax-jsx,6.18.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-jsx,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-jsx,MIT,MIT,,
babel-plugin-syntax-object-rest-spread,6.13.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-object-rest-spread,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread,MIT,MIT,,
babel-plugin-syntax-trailing-function-commas,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-syntax-trailing-function-commas,https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-trailing-function-commas,MIT,MIT,,
babel-plugin-transform-async-generator-functions,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-async-generator-functions,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-async-generator-functions,MIT,MIT,,
babel-plugin-transform-async-to-generator,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-async-to-generator,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-async-to-generator,MIT,MIT,,
babel-plugin-transform-class-constructor-call,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-class-constructor-call,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-class-constructor-call,MIT,MIT,,
babel-plugin-transform-class-properties,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-class-properties,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-class-properties,MIT,MIT,,
babel-plugin-transform-decorators,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-decorators,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-decorators,MIT,MIT,,
babel-plugin-transform-do-expressions,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-do-expressions,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-do-expressions,MIT,MIT,,
babel-plugin-transform-es2015-arrow-functions,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-arrow-functions,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-arrow-functions,MIT,MIT,,
babel-plugin-transform-es2015-block-scoped-functions,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-block-scoped-functions,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-block-scoped-functions,MIT,MIT,,
babel-plugin-transform-es2015-block-scoping,6.26.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-block-scoping,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-block-scoping,MIT,MIT,,
babel-plugin-transform-es2015-classes,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-classes,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-classes,MIT,MIT,,
babel-plugin-transform-es2015-computed-properties,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-computed-properties,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-computed-properties,MIT,MIT,,
babel-plugin-transform-es2015-destructuring,6.23.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-destructuring,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-destructuring,MIT,MIT,,
babel-plugin-transform-es2015-duplicate-keys,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-duplicate-keys,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-duplicate-keys,MIT,MIT,,
babel-plugin-transform-es2015-for-of,6.23.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-for-of,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-for-of,MIT,MIT,,
babel-plugin-transform-es2015-function-name,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-function-name,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-function-name,MIT,MIT,,
babel-plugin-transform-es2015-literals,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-literals,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-literals,MIT,MIT,,
babel-plugin-transform-es2015-modules-amd,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-modules-amd,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-modules-amd,MIT,MIT,,
babel-plugin-transform-es2015-modules-commonjs,6.26.2,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-modules-commonjs,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-modules-commonjs,MIT,MIT,,
babel-plugin-transform-es2015-modules-systemjs,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-modules-systemjs,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-modules-systemjs,MIT,MIT,,
babel-plugin-transform-es2015-modules-umd,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-modules-umd,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-modules-umd,MIT,MIT,,
babel-plugin-transform-es2015-object-super,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-object-super,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-object-super,MIT,MIT,,
babel-plugin-transform-es2015-parameters,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-parameters,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-parameters,MIT,MIT,,
babel-plugin-transform-es2015-shorthand-properties,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-shorthand-properties,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-shorthand-properties,MIT,MIT,,
babel-plugin-transform-es2015-spread,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-spread,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-spread,MIT,MIT,,
babel-plugin-transform-es2015-sticky-regex,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-sticky-regex,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-sticky-regex,MIT,MIT,,
babel-plugin-transform-es2015-template-literals,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-template-literals,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-template-literals,MIT,MIT,,
babel-plugin-transform-es2015-typeof-symbol,6.23.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-typeof-symbol,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-typeof-symbol,MIT,MIT,,
babel-plugin-transform-es2015-unicode-regex,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-es2015-unicode-regex,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-es2015-unicode-regex,MIT,MIT,,
babel-plugin-transform-exponentiation-operator,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-exponentiation-operator,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-exponentiation-operator,MIT,MIT,,
babel-plugin-transform-export-extensions,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-export-extensions,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-export-extensions,MIT,MIT,,
babel-plugin-transform-flow-strip-types,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-flow-strip-types,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-flow-strip-types,MIT,MIT,,
babel-plugin-transform-function-bind,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-function-bind,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-function-bind,MIT,MIT,,
babel-plugin-transform-inline-consecutive-adds,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-inline-consecutive-adds,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-inline-consecutive-adds,MIT,MIT,,
babel-plugin-transform-member-expression-literals,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-member-expression-literals,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-member-expression-literals,MIT,MIT,,
babel-plugin-transform-merge-sibling-variables,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-merge-sibling-variables,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-merge-sibling-variables,MIT,MIT,,
babel-plugin-transform-minify-booleans,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-minify-booleans,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-minify-booleans,MIT,MIT,,
babel-plugin-transform-object-rest-spread,6.26.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-object-rest-spread,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-object-rest-spread,MIT,MIT,,
babel-plugin-transform-property-literals,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-property-literals,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-property-literals,MIT,MIT,,
babel-plugin-transform-react-display-name,6.25.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-react-display-name,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-display-name,MIT,MIT,,
babel-plugin-transform-react-jsx,6.24.1,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-react-jsx,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx,MIT,MIT,,
babel-plugin-transform-react-jsx-self,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-react-jsx-self,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-self,MIT,MIT,,
babel-plugin-transform-react-jsx-source,6.22.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-react-jsx-source,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-react-jsx-source,MIT,MIT,,
babel-plugin-transform-regenerator,6.26.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-regenerator,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-regenerator,MIT,MIT,,
babel-plugin-transform-regexp-constructors,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-regexp-constructors,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-regexp-constructors,MIT,MIT,,
babel-plugin-transform-remove-console,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-remove-console,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-remove-console,MIT,MIT,,
babel-plugin-transform-remove-debugger,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-remove-debugger,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-remove-debugger,MIT,MIT,,
babel-plugin-transform-remove-undefined,0.3.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-remove-undefined,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-remove-undefined,MIT,MIT,,
babel-plugin-transform-runtime,6.23.0,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-runtime,https://github.com/babel/babel/tree/master/packages/babel-plugin-transform-runtime,MIT,MIT,,
babel-plugin-transform-simplify-comparison-operators,6.9.4,/Users/ioannis.karasavvaidis/go/src/github.com/puppetlabs/cloud-discovery/ui/node_modules/babel-plugin-transform-simplify-comparison-operators,https://github.com/babel/minify/tree/master/packages/babel-plugin-transform-simplify-comparison-operators,MIT,MIT,,
